,mid,gid
7055,374640,10749
7056,374645,10749
7057,374649,10749
7058,374654,10749
7059,374655,10749
7060,375562,10749
7061,376164,10749
7062,376168,10749
7063,376485,10749
7064,377116,10749
7065,377232,10749
7066,379027,10749
7067,379252,10749
7068,379526,10749
7069,380679,10749
7070,381552,10749
7071,381890,10749
7072,381993,10749
7073,382569,10749
7074,382816,10749
7075,384145,10749
7076,384163,10749
7077,384168,10749
7078,384209,10749
7079,384296,10749
7080,386528,10749
7081,386535,10749
7082,387047,10749
7083,387409,10749
7084,387476,10749
7085,387749,10749
7086,387935,10749
7087,388423,10749
7088,389519,10749
7089,392187,10749
7090,393818,10749
7091,394856,10749
7092,395181,10749
7093,398551,10749
7094,399013,10749
7095,399050,10749
7096,400385,10749
7097,401321,10749
7098,401457,10749
7099,401706,10749
7100,401711,10749
7101,401712,10749
7102,401934,10749
7103,402088,10749
7104,402349,10749
7105,402620,10749
7106,402711,10749
7107,402832,10749
7108,402842,10749
7109,403148,10749
7110,403425,10749
7111,403430,10749
7112,403741,10749
7113,403786,10749
7114,403907,10749
7115,403931,10749
7116,404265,10749
7117,404298,10749
7118,404299,10749
7119,404300,10749
7120,404304,10749
7121,404359,10749
7122,404380,10749
7123,404900,10749
7124,404904,10749
7125,405610,10749
7126,407412,10749
7127,407462,10749
7128,407516,10749
7129,407663,10749
7130,407781,10749
7131,407793,10749
7132,407810,10749
7133,408127,10749
7134,409160,10749
7135,409289,10749
7136,410578,10749
7137,410979,10749
7138,411603,10749
7139,411817,10749
7140,413213,10749
7141,413269,10749
7142,413341,10749
7143,415364,10749
7144,415636,10749
7145,416310,10749
7146,416311,10749
7147,418091,10749
7148,418167,10749
7149,420635,10749
7150,422239,10749
7151,423116,10749
7152,423701,10749
7153,423865,10749
7154,425258,10749
7155,426407,10749
7156,426454,10749
7157,426550,10749
7158,426806,10749
7159,427247,10749
7160,427276,10749
7161,427371,10749
7162,427744,10749
7163,427882,10749
7164,427986,10749
7165,428334,10749
7166,428865,10749
7167,428955,10749
7168,435159,10749
7169,435444,10749
7170,436335,10749
7171,436776,10749
7172,437037,10749
7173,437263,10749
7174,437266,10749
7175,438063,10749
7176,438212,10749
7177,438963,10749
7178,440926,10749
7179,441393,10749
7180,441543,10749
7181,442020,10749
7182,442024,10749
7183,442201,10749
7184,443211,10749
7185,443816,10749
7186,444191,10749
7187,444402,10749
7188,444973,10749
7189,445940,10749
7190,446533,10749
7191,447954,10749
7192,449509,10749
7193,449652,10749
7194,449681,10749
7195,450616,10749
7196,450854,10749
7197,451472,10749
7198,451476,10749
7199,451656,10749
7200,451675,10749
7201,451779,10749
7202,451936,10749
7203,457970,10749
7204,458119,10749
7205,458165,10749
7206,461322,10749
7207,461324,10749
7208,463026,10749
7209,463967,10749
7210,464673,10749
7211,464846,10749
7212,465938,10749
7213,466438,10749
7214,469674,10749
7215,471537,10749
7216,474703,10749
7217,476632,10749
7218,477579,10749
7219,477679,10749
7220,477682,10749
7221,478956,10749
7222,481464,10749
7223,482377,10749
7224,483088,10749
7225,483469,10749
7226,486284,10749
7227,486987,10749
7228,488932,10749
7229,493642,10749
7230,672,10751
7231,673,10751
7232,674,10751
7233,675,10751
7234,767,10751
7235,1273,10751
7236,1499,10751
7237,2270,10751
7238,9449,10751
7239,9502,10751
7240,10674,10751
7241,12444,10751
7242,12445,10751
7243,13688,10751
7244,13836,10751
7245,14596,10751
7246,19935,10751
7247,23172,10751
7248,23698,10751
7249,31185,10751
7250,36222,10751
7251,38057,10751
7252,38575,10751
7253,44133,10751
7254,44217,10751
7255,45682,10751
7256,49444,10751
7257,50261,10751
7258,50393,10751
7259,70916,10751
7260,76257,10751
7261,85508,10751
7262,104171,10751
7263,104583,10751
7264,116265,10751
7265,119892,10751
7266,140300,10751
7267,154304,10751
7268,154524,10751
7269,154529,10751
7270,203152,10751
7271,212992,10751
7272,223596,10751
7273,257642,10751
7274,271617,10751
7275,274862,10751
7276,335777,10751
7277,350853,10751
7278,389201,10751
7279,401798,10751
7280,403934,10751
7281,423154,10751
7282,437216,10751
7283,451122,10751
7284,466924,10751
7285,13405,10752
7286,15384,10752
7287,21345,10752
7288,25838,10752
7289,28039,10752
7290,31439,10752
7291,31642,10752
7292,34561,10752
7293,40029,10752
7294,41244,10752
7295,42006,10752
7296,43279,10752
7297,50319,10752
7298,58358,10752
7299,62977,10752
7300,65194,10752
7301,65415,10752
7302,68799,10752
7303,68942,10752
7304,76349,10752
7305,76758,10752
7306,80644,10752
7307,82190,10752
7308,94676,10752
7309,119174,10752
7310,121154,10752
7311,139319,10752
7312,156201,10752
7313,206592,10752
7314,230944,10752
7315,260419,10752
7316,266681,10752
7317,285051,10752
7318,294992,10752
7319,322115,10752
7320,369486,10752
7321,375449,10752
7322,377447,10752
7323,385748,10752
7324,387057,10752
7325,401666,10752
7326,403931,10752
7327,405647,10752
7328,417770,10752
7329,432881,10752
7330,444138,10752
7331,449038,10752
7332,451565,10752
7333,458194,10752
7334,485012,10752
7335,2111,10769
7336,2314,10769
7337,11960,10769
7338,12434,10769
7339,15770,10769
7340,16687,10769
7341,17422,10769
7342,17811,10769
7343,18731,10769
7344,18816,10769
7345,19156,10769
7346,19935,10769
7347,22124,10769
7348,22422,10769
7349,22980,10769
7350,23019,10769
7351,23698,10769
7352,25124,10769
7353,25384,10769
7354,25661,10769
7355,25772,10769
7356,26150,10769
7357,26499,10769
7358,26569,10769
7359,26784,10769
7360,27062,10769
7361,28578,10769
7362,28772,10769
7363,29014,10769
7364,29346,10769
7365,30600,10769
7366,31185,10769
7367,31680,10769
7368,32091,10769
7369,32164,10769
7370,32388,10769
7371,32520,10769
7372,32982,10769
7373,33537,10769
7374,33840,10769
7375,34216,10769
7376,34856,10769
7377,35038,10769
7378,35117,10769
7379,35170,10769
7380,36222,10769
7381,36273,10769
7382,36348,10769
7383,36931,10769
7384,37304,10769
7385,37486,10769
7386,37528,10769
7387,37849,10769
7388,37984,10769
7389,38034,10769
7390,38057,10769
7391,38100,10769
7392,38181,10769
7393,38264,10769
7394,39277,10769
7395,39448,10769
7396,39751,10769
7397,39854,10769
7398,39881,10769
7399,39886,10769
7400,39915,10769
7401,40005,10769
7402,40038,10769
7403,40066,10769
7404,40067,10769
7405,40070,10769
7406,40105,10769
7407,40107,10769
7408,40118,10769
7409,40207,10769
7410,40359,10769
7411,40371,10769
7412,40390,10769
7413,40486,10769
7414,40572,10769
7415,40974,10769
7416,40977,10769
7417,40980,10769
7418,41161,10769
7419,41196,10769
7420,41380,10769
7421,41400,10769
7422,41541,10769
7423,41783,10769
7424,42842,10769
7425,42855,10769
7426,43637,10769
7427,44133,10769
7428,44145,10769
7429,44267,10769
7430,44558,10769
7431,44673,10769
7432,44837,10769
7433,44852,10769
7434,45217,10769
7435,45381,10769
7436,45385,10769
7437,45391,10769
7438,45396,10769
7439,45399,10769
7440,45401,10769
7441,45414,10769
7442,45418,10769
7443,45425,10769
7444,45430,10769
7445,45435,10769
7446,45437,10769
7447,45443,10769
7448,45447,10769
7449,45448,10769
7450,45454,10769
7451,45457,10769
7452,45463,10769
7453,45470,10769
7454,45471,10769
7455,45473,10769
7456,45478,10769
7457,45480,10769
7458,45482,10769
7459,45484,10769
7460,45487,10769
7461,45490,10769
7462,45496,10769
7463,45497,10769
7464,45502,10769
7465,45504,10769
7466,45505,10769
7467,45507,10769
7468,45508,10769
7469,45682,10769
7470,45815,10769
7471,46111,10769
7472,46736,10769
7473,46962,10769
7474,47293,10769
7475,47647,10769
7476,47694,10769
7477,48298,10769
7478,48299,10769
7479,49239,10769
7480,49260,10769
7481,49677,10769
7482,49906,10769
7483,50005,10769
7484,50256,10769
7485,50572,10769
7486,50840,10769
7487,50936,10769
7488,51484,10769
7489,51868,10769
7490,52387,10769
7491,52463,10769
7492,52695,10769
7493,52768,10769
7494,52947,10769
7495,53282,10769
7496,53720,10769
7497,53839,10769
7498,54117,10769
7499,54182,10769
7500,54529,10769
7501,54848,10769
7502,54859,10769
7503,54864,10769
7504,56031,10769
7505,56277,10769
7506,56550,10769
7507,57063,10769
7508,57100,10769
7509,57104,10769
7510,57286,10769
7511,57624,10769
7512,57880,10769
7513,58361,10769
7514,58363,10769
7515,58366,10769
7516,58371,10769
7517,58412,10769
7518,58414,10769
7519,58452,10769
7520,58457,10769
7521,58570,10769
7522,58825,10769
7523,58888,10769
7524,58901,10769
7525,58954,10769
7526,59843,10769
7527,60060,10769
7528,60568,10769
7529,60785,10769
7530,61039,10769
7531,61040,10769
7532,61187,10769
7533,61268,10769
7534,61468,10769
7535,61477,10769
7536,61619,10769
7537,61676,10769
7538,62071,10769
7539,62762,10769
7540,63032,10769
7541,63064,10769
7542,63439,10769
7543,63446,10769
7544,63458,10769
7545,64259,10769
7546,64309,10769
7547,64311,10769
7548,64314,10769
7549,64316,10769
7550,64363,10769
7551,64364,10769
7552,64885,10769
7553,64891,10769
7554,64987,10769
7555,64988,10769
7556,64989,10769
7557,64990,10769
7558,64996,10769
7559,64998,10769
7560,65000,10769
7561,65193,10769
7562,65207,10769
7563,65321,10769
7564,65415,10769
7565,65505,10769
7566,65652,10769
7567,66011,10769
7568,66015,10769
7569,66018,10769
7570,66019,10769
7571,66160,10769
7572,66167,10769
7573,66171,10769
7574,66210,10769
7575,66217,10769
7576,66723,10769
7577,66726,10769
7578,66730,10769
7579,66752,10769
7580,66756,10769
7581,66758,10769
7582,66759,10769
7583,66975,10769
7584,66977,10769
7585,66980,10769
7586,67021,10769
7587,67080,10769
7588,67337,10769
7589,67793,10769
7590,68590,10769
7591,68742,10769
7592,68867,10769
7593,68868,10769
7594,68894,10769
7595,69046,10769
7596,69155,10769
7597,69161,10769
7598,69310,10769
7599,69599,10769
7600,69957,10769
7601,70542,10769
7602,70573,10769
7603,71518,10769
7604,71987,10769
7605,72074,10769
7606,72121,10769
7607,72502,10769
7608,72650,10769
7609,73635,10769
7610,73652,10769
7611,73751,10769
7612,73752,10769
7613,73754,10769
7614,74095,10769
7615,74268,10769
7616,74269,10769
7617,74270,10769
7618,74274,10769
7619,74497,10769
7620,74641,10769
7621,75188,10769
7622,75197,10769
7623,75338,10769
7624,75519,10769
7625,75520,10769
7626,75569,10769
7627,75696,10769
7628,75699,10769
7629,75704,10769
7630,75708,10769
7631,75837,10769
7632,75843,10769
7633,75845,10769
7634,75983,10769
7635,76275,10769
7636,78022,10769
7637,78027,10769
7638,78031,10769
7639,78194,10769
7640,78195,10769
7641,78196,10769
7642,78385,10769
7643,79093,10769
7644,79434,10769
7645,79953,10769
7646,81128,10769
7647,82061,10769
7648,83876,10769
7649,83960,10769
7650,84703,10769
7651,85590,10769
7652,85878,10769
7653,86124,10769
7654,86275,10769
7655,86425,10769
7656,86851,10769
7657,88048,10769
7658,88141,10769
7659,88159,10769
7660,88377,10769
7661,88553,10769
7662,88631,10769
7663,88633,10769
7664,88978,10769
7665,90003,10769
7666,90022,10769
7667,90548,10769
7668,90556,10769
7669,90562,10769
7670,90565,10769
7671,91007,10769
7672,91286,10769
7673,92360,10769
7674,92679,10769
7675,93387,10769
7676,93412,10769
7677,93465,10769
7678,93582,10769
7679,93754,10769
7680,95728,10769
7681,95990,10769
7682,96144,10769
7683,96331,10769
7684,96480,10769
7685,96686,10769
7686,96952,10769
7687,97150,10769
7688,97520,10769
7689,97876,10769
7690,98171,10769
7691,98422,10769
7692,98497,10769
7693,100943,10769
7694,101334,10769
7695,102468,10769
7696,104272,10769
7697,104509,10769
7698,104566,10769
7699,104589,10769
7700,104594,10769
7701,105482,10769
7702,106470,10769
7703,106640,10769
7704,106649,10769
7705,106651,10769
7706,106660,10769
7707,107500,10769
7708,107714,10769
7709,107831,10769
7710,107887,10769
7711,107891,10769
7712,107897,10769
7713,107899,10769
7714,107900,10769
7715,107972,10769
7716,108518,10769
7717,108665,10769
7718,108962,10769
7719,109142,10769
7720,111145,10769
7721,112366,10769
7722,112652,10769
7723,114980,10769
7724,115651,10769
7725,115652,10769
7726,117326,10769
7727,118202,10769
7728,118442,10769
7729,119340,10769
7730,119342,10769
7731,121752,10769
7732,123913,10769
7733,124326,10769
7734,125561,10769
7735,127231,10769
7736,127583,10769
7737,127987,10769
7738,128280,10769
7739,128486,10769
7740,128800,10769
7741,130011,10769
7742,131148,10769
7743,131975,10769
7744,132183,10769
7745,132279,10769
7746,133578,10769
7747,135539,10769
7748,135943,10769
7749,136303,10769
7750,136936,10769
7751,138845,10769
7752,139162,10769
7753,139321,10769
7754,141131,10769
7755,141138,10769
7756,141461,10769
7757,141469,10769
7758,147404,10769
7759,147407,10769
7760,147413,10769
7761,147942,10769
7762,148380,10769
7763,149961,10769
7764,151850,10769
7765,152251,10769
7766,153145,10769
7767,154304,10769
7768,155349,10769
7769,155397,10769
7770,156076,10769
7771,156077,10769
7772,156232,10769
7773,156422,10769
7774,157202,10769
7775,157239,10769
7776,157887,10769
7777,160700,10769
7778,164427,10769
7779,164433,10769
7780,164439,10769
7781,165021,10769
7782,165667,10769
7783,169499,10769
7784,169809,10769
7785,170809,10769
7786,170812,10769
7787,171400,10769
7788,172969,10769
7789,173015,10769
7790,173042,10769
7791,173776,10769
7792,174765,10769
7793,175961,10769
7794,181051,10769
7795,181110,10769
7796,181633,10769
7797,181648,10769
7798,182030,10769
7799,182311,10769
7800,182878,10769
7801,183540,10769
7802,183783,10769
7803,186022,10769
7804,186695,10769
7805,186881,10769
7806,186882,10769
7807,186896,10769
7808,186914,10769
7809,186927,10769
7810,187378,10769
7811,187387,10769
7812,187422,10769
7813,187439,10769
7814,187464,10769
7815,187473,10769
7816,187490,10769
7817,187682,10769
7818,187727,10769
7819,187897,10769
7820,191441,10769
7821,194200,10769
7822,194429,10769
7823,197809,10769
7824,198157,10769
7825,198309,10769
7826,198526,10769
7827,198536,10769
7828,198548,10769
7829,198549,10769
7830,198945,10769
7831,199635,10769
7832,199638,10769
7833,199792,10769
7834,199796,10769
7835,205575,10769
7836,206446,10769
7837,206450,10769
7838,206452,10769
7839,206453,10769
7840,206455,10769
7841,207340,10769
7842,210778,10769
7843,211425,10769
7844,211513,10769
7845,211866,10769
7846,212996,10769
7847,213169,10769
7848,213360,10769
7849,217631,10769
7850,218801,10769
7851,221059,10769
7852,221536,10769
7853,230826,10769
7854,230832,10769
7855,230839,10769
7856,231743,10769
7857,232569,10769
7858,232595,10769
7859,232604,10769
7860,232606,10769
7861,232644,10769
7862,232663,10769
7863,233361,10769
7864,234227,10769
7865,240477,10769
7866,244495,10769
7867,250513,10769
7868,253278,10769
7869,254765,10769
7870,259247,10769
7871,260342,10769
7872,261474,10769
7873,261475,10769
7874,269520,10769
7875,271617,10769
7876,297747,10769
7877,311082,10769
7878,313616,10769
7879,319569,10769
7880,322160,10769
7881,345829,10769
7882,360186,10769
7883,361485,10769
7884,369538,10769
7885,369608,10769
7886,370300,10769
7887,370723,10769
7888,374623,10769
7889,374993,10769
7890,399295,10769
7891,413197,10769
7892,13361,10770
7893,71927,10770
7894,121154,10770
7895,243439,10770
7896,362791,10770
7897,451459,10770
7898,451466,10770
